"id";"table_id";"filename";"cropped_filename";"table_name";"type";"is_cover";"created_at";"updated_at"
"369";"157";"1663081576125_prosl.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-13 15:06:16";"2022-09-13 15:06:16"
"370";"158";"1663412876169_cop.png";NULL;"NEWS";"IMAGE";"1";"2022-09-17 11:07:59";"2022-09-17 11:08:04"
"371";"158";"1663412892380_locandina.jpeg";NULL;"NEWS";"IMAGE";"0";"2022-09-17 11:08:21";"2022-09-17 11:08:21"
"372";"158";"1663413275562_pubblico.jpg";NULL;"NEWS";"IMAGE";"0";"2022-09-17 11:14:42";"2022-09-17 11:14:42"
"373";"158";"1663413562636_rubiera_caritas copia.png";NULL;"NEWS";"IMAGE";"0";"2022-09-17 11:19:47";"2022-09-17 11:19:47"
"375";"159";"1664462306017_dsc0355.jpg";NULL;"NEWS";"FILE";"0";"2022-09-29 14:38:37";"2022-09-29 14:38:37"
"378";"159";"1664520173291_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-09-30 06:42:50";"2022-09-30 06:42:52"
"379";"160";"1664819049804_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-10-03 17:44:15";"2022-10-03 17:44:19"
"380";"161";"1665673194229_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-10-13 14:59:54";"2022-10-13 14:59:57"
"381";"161";"1665673206184_a_bordo campo 12 ottobre 2022.jpeg";NULL;"NEWS";"IMAGE";"0";"2022-10-13 15:00:06";"2022-10-13 15:00:06"
"382";"161";"1665673249164_chiostri_di san pietro.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-13 15:00:50";"2022-10-13 15:00:50"
"383";"162";"1666446503023_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-10-22 13:48:22";"2022-10-22 13:48:25"
"384";"162";"1666446524790_canto_salmo.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-22 13:48:49";"2022-10-22 13:48:49"
"385";"162";"1666446545840_ingresso.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-22 13:49:13";"2022-10-22 13:49:13"
"386";"162";"1666446567254_omelia.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-22 13:49:30";"2022-10-22 13:49:30"
"387";"162";"1666446578582_ringraziamento.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-22 13:49:45";"2022-10-22 13:49:45"
"388";"162";"1666446599095_cena.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-22 13:50:11";"2022-10-22 13:50:11"
"389";"162";"1666447854540_abbraccio.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-22 14:11:11";"2022-10-22 14:11:11"
"391";"163";"1666524224821_li4edo3.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-23 11:23:59";"2022-10-23 12:31:47"
"392";"163";"1666524257170_li4edo1.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-23 11:24:28";"2022-10-23 12:31:47"
"393";"163";"1666524286234_li4edo2.jpg";NULL;"NEWS";"IMAGE";"0";"2022-10-23 11:25:00";"2022-10-23 12:31:47"
"394";"163";"1666524313326_locandina_whatsapp.jpeg";NULL;"NEWS";"FILE";"0";"2022-10-23 11:25:17";"2022-10-23 11:25:17"
"396";"163";"1666528254273_cop2.jpg";NULL;"NEWS";"IMAGE";"1";"2022-10-23 12:30:54";"2022-10-23 12:31:47"
"397";"164";"1666800874070_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-10-26 16:14:33";"2022-10-26 16:14:37"
"398";"165";"1667928627881_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-08 17:30:28";"2022-11-08 17:30:31"
"399";"166";"1667935157825_anime_in cammino.jpeg";NULL;"NEWS";"IMAGE";"0";"2022-11-08 19:19:23";"2022-11-08 19:19:35"
"400";"166";"1667935171232_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-08 19:19:31";"2022-11-08 19:19:35"
"401";"166";"1667935192783_paolo_battistelli.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-08 19:20:10";"2022-11-08 19:20:10"
"402";"166";"1667935220665_edoardo_tincani.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-08 19:20:37";"2022-11-08 19:20:37"
"403";"166";"1667935266127_stefano_boggi.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-08 19:21:16";"2022-11-08 19:21:16"
"404";"166";"1667935354443_andrea_zavaroni.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-08 19:22:50";"2022-11-08 19:22:50"
"405";"166";"1667935379602_gabriele_chiodo.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-08 19:23:23";"2022-11-08 19:23:23"
"406";"166";"1667935417586_anime_in cammino.jpeg";NULL;"NEWS";"FILE";"0";"2022-11-08 19:23:42";"2022-11-08 19:23:42"
"407";"167";"1668860608559_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-19 12:23:27";"2022-11-19 12:23:35"
"408";"168";"1669110504621_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-22 09:48:24";"2022-11-22 09:48:30"
"409";"168";"1669110556769_tincani_invito presentazione web.jpg";NULL;"NEWS";"FILE";"0";"2022-11-22 09:49:16";"2022-11-22 09:49:16"
"410";"169";"1669188519235_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-23 07:28:39";"2022-11-23 07:28:50"
"412";"169";"1669188924333_teatro.jpeg";NULL;"NEWS";"IMAGE";"0";"2022-11-23 07:35:24";"2022-11-23 07:35:24"
"413";"169";"1669189016297_dipinto.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-23 07:36:59";"2022-11-23 07:36:59"
"414";"169";"1669189030807_san_prospero.jpeg";NULL;"NEWS";"IMAGE";"0";"2022-11-23 07:37:11";"2022-11-23 07:37:11"
"415";"169";"1669189040931_san_prospero bis.jpeg";NULL;"NEWS";"IMAGE";"0";"2022-11-23 07:37:21";"2022-11-23 07:37:21"
"416";"170";"1669327346828_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-24 22:02:32";"2022-11-24 22:02:39"
"417";"171";"1669717844650_base_invito instagram.jpg";NULL;"NEWS";"FILE";"0";"2022-11-29 10:30:46";"2022-11-29 10:30:46"
"418";"171";"1669717856097_base_invito instagram.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-29 10:30:57";"2022-12-28 17:29:45"
"419";"171";"1669717876513_foto_ritaglio carlino reggio.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-29 10:31:18";"2022-12-28 17:29:45"
"422";"172";"1669809440854_dsc2509.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:57:23";"2022-11-30 12:49:25"
"423";"172";"1669809447660_pubblico.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:57:30";"2022-11-30 12:49:25"
"424";"172";"1669809454276_dsc2514.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:57:37";"2022-11-30 12:49:25"
"425";"172";"1669809471431_dsc2482.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:57:54";"2022-11-30 12:49:25"
"426";"172";"1669809479198_dsc2470.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:58:01";"2022-11-30 12:49:25"
"427";"172";"1669809490646_dsc2504.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:58:13";"2022-11-30 12:49:25"
"428";"172";"1669809497974_dsc2490.jpg";NULL;"NEWS";"IMAGE";"0";"2022-11-30 11:58:20";"2022-11-30 12:49:25"
"432";"172";"1669812559109_cop3.jpg";NULL;"NEWS";"IMAGE";"1";"2022-11-30 12:49:21";"2022-11-30 12:49:25"
"433";"173";"1670148821845_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-04 10:13:41";"2022-12-04 10:13:43"
"434";"173";"1670148832153_copertina_strenna 2022 del pio istituto artigianelli.jpg";NULL;"NEWS";"IMAGE";"0";"2022-12-04 10:13:51";"2022-12-04 10:13:51"
"435";"174";"1670423744701_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-07 14:35:44";"2022-12-07 14:35:47"
"436";"175";"1670513734708_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-08 15:35:38";"2022-12-08 15:35:41"
"437";"176";"1670776340707_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-11 16:32:20";"2022-12-11 16:32:22"
"438";"177";"1670957406512_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-13 18:50:06";"2022-12-13 18:50:32"
"439";"177";"1670957417182_copertina_libro.jpg";NULL;"NEWS";"IMAGE";"0";"2022-12-13 18:50:16";"2022-12-13 18:50:32"
"440";"178";"1671553745743_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-20 16:29:05";"2022-12-20 16:29:09"
"441";"178";"1671553758442_copertina_libro.jpg";NULL;"NEWS";"IMAGE";"0";"2022-12-20 16:29:18";"2022-12-20 16:29:18"
"442";"179";"1671554629364_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-20 16:43:50";"2022-12-20 16:43:54"
"443";"180";"1672248309942_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-28 17:25:07";"2022-12-28 17:25:10"
"444";"180";"1672248320231_articolo_gazzetta di reggio 28122022.pdf";NULL;"NEWS";"FILE";"0";"2022-12-28 17:25:18";"2022-12-28 17:25:18"
"445";"171";"1672248578921_cop1.jpg";NULL;"NEWS";"IMAGE";"1";"2022-12-28 17:29:36";"2022-12-28 17:29:45"
"446";"181";"1672587801243_cop.png";NULL;"NEWS";"IMAGE";"1";"2023-01-01 15:43:20";"2023-01-01 15:43:23"
"447";"181";"1672587808417_copertina_libro.jpg";NULL;"NEWS";"IMAGE";"0";"2023-01-01 15:43:27";"2023-01-01 15:43:27"
"448";"181";"1672587983767_dsc2509.jpg";NULL;"NEWS";"IMAGE";"0";"2023-01-01 15:46:29";"2023-01-01 15:46:29"
"450";"182";"1673198150198_cop.png";NULL;"NEWS";"IMAGE";"0";"2023-01-08 17:15:50";"2023-01-08 17:26:21"
"453";"182";"1673198775821_cop3.png";NULL;"NEWS";"IMAGE";"1";"2023-01-08 17:26:16";"2023-01-08 17:26:21"
"454";"183";"1673791138853_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-01-15 13:58:57";"2023-01-15 13:59:00"
"455";"184";"1674414806520_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-01-22 19:13:40";"2023-01-22 19:14:17"
"456";"184";"1674415387720_inchiesa.jpg";NULL;"NEWS";"IMAGE";"0";"2023-01-22 19:23:32";"2023-01-22 19:23:32"
"457";"184";"1674415460487_pubblico.jpg";NULL;"NEWS";"IMAGE";"0";"2023-01-22 19:24:40";"2023-01-22 19:24:40"
"458";"184";"1674415495169_tavolo.jpg";NULL;"NEWS";"IMAGE";"0";"2023-01-22 19:25:03";"2023-01-22 19:25:03"
"459";"185";"1675955173144_teletricolore.jpg";NULL;"NEWS";"IMAGE";"0";"2023-02-09 15:06:13";"2023-02-09 15:06:27"
"460";"185";"1675955179168_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-02-09 15:06:19";"2023-02-09 15:06:27"
"461";"186";"1676971131674_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-02-21 09:18:51";"2023-02-21 09:18:54"
"462";"187";"1677165469420_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-02-23 15:17:49";"2023-02-23 15:18:08"
"463";"187";"1677165657866_ritratto_1.jpeg";NULL;"NEWS";"IMAGE";"0";"2023-02-23 15:20:58";"2023-02-23 15:20:58"
"464";"187";"1677165662721_ritratto_2.jpeg";NULL;"NEWS";"IMAGE";"0";"2023-02-23 15:21:04";"2023-02-23 15:21:04"
"465";"187";"1677165670602_bagnolo.jpg";NULL;"NEWS";"IMAGE";"0";"2023-02-23 15:21:11";"2023-02-23 15:21:11"
"466";"188";"1677436578492_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-02-26 18:36:21";"2023-02-26 18:36:25"
"469";"190";"1677691578759_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-03-01 17:26:18";"2023-03-01 17:26:25"
"470";"190";"1677691593304_locandina_concerto 18 marzo 2023 web.jpeg";NULL;"NEWS";"IMAGE";"0";"2023-03-01 17:26:38";"2023-03-01 17:26:38"
"471";"190";"1677691617618_perslide.jpg";NULL;"NEWS";"IMAGE";"0";"2023-03-01 17:27:03";"2023-03-01 17:27:03"
"472";"190";"1677691633120_locandina_concerto 18 marzo 2023 web.jpeg";NULL;"NEWS";"FILE";"0";"2023-03-01 17:27:16";"2023-03-01 17:27:16"
"473";"189";"1677838794776_locandina_7 marzo 2023.jpg";NULL;"NEWS";"FILE";"0";"2023-03-03 10:19:54";"2023-03-03 10:19:54"
"474";"189";"1677927163862_copertina_da editore.jpg";NULL;"NEWS";"FILE";"0";"2023-03-04 10:52:54";"2023-03-04 10:52:54"
"475";"189";"1677927391781_copsito.jpg";NULL;"NEWS";"IMAGE";"1";"2023-03-04 10:56:31";"2023-03-08 13:41:50"
"476";"191";"1678284377552_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-03-08 14:06:16";"2023-03-08 14:06:19"
"477";"192";"1678802511971_cop.png";NULL;"NEWS";"IMAGE";"1";"2023-03-14 14:01:53";"2023-03-14 14:01:56"
"478";"193";"1679141926427_copalt.jpg";NULL;"NEWS";"IMAGE";"1";"2023-03-18 12:18:55";"2023-03-18 12:19:00"
"479";"194";"1679302765406_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-03-20 08:59:25";"2023-03-20 08:59:27"
"480";"195";"1679392303373_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-03-21 09:51:43";"2023-03-21 09:51:46"
"481";"196";"1680253448491_cop.png";NULL;"NEWS";"IMAGE";"1";"2023-03-31 09:04:09";"2023-03-31 09:04:13"
"482";"197";"1680446190282_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-04-02 14:36:29";"2023-04-02 14:37:55"
"483";"198";"1681364554427_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-04-13 05:42:34";"2023-04-13 05:42:37"
"484";"199";"1683492006775_copertina_racconti emiliano romagnoli.jpg";NULL;"NEWS";"FILE";"0";"2023-05-07 20:40:02";"2023-05-07 20:40:02"
"485";"199";"1683492015506_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-05-07 20:40:11";"2023-05-07 20:40:13"
"486";"200";"1685032463023_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-05-25 16:34:23";"2023-05-25 16:34:25"
"487";"200";"1685032490402_foto_di gruppo fuori dal campidoglio 1.jpeg";NULL;"NEWS";"IMAGE";"0";"2023-05-25 16:34:50";"2023-05-25 16:34:50"
"488";"200";"1685032500697_con_fausto e francesca.jpeg";NULL;"NEWS";"IMAGE";"0";"2023-05-25 16:35:01";"2023-05-25 16:35:01"
"489";"200";"1685032507602_foto_di gruppo cena di gala con vince tempera.jpeg";NULL;"NEWS";"IMAGE";"0";"2023-05-25 16:35:08";"2023-05-25 16:35:08"
"490";"201";"1685190575811_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-05-27 12:29:35";"2023-05-27 12:29:40"
"491";"201";"1685190754768_articolo_gr foto per slide.jpg";NULL;"NEWS";"IMAGE";"0";"2023-05-27 12:32:44";"2023-05-27 12:32:44"
"492";"201";"1685204626382_gazzetta_di reggio 2752023.pdf";NULL;"NEWS";"FILE";"0";"2023-05-27 16:23:51";"2023-05-27 16:23:51"
"493";"202";"1685435245945_perslide.jpg";NULL;"NEWS";"IMAGE";"0";"2023-05-30 08:27:26";"2023-05-30 08:30:23"
"494";"202";"1685435348590_percop.jpg";NULL;"NEWS";"IMAGE";"0";"2023-05-30 08:29:10";"2023-05-30 08:30:23"
"495";"202";"1685435363159_dsc2507.jpg";NULL;"NEWS";"IMAGE";"0";"2023-05-30 08:29:23";"2023-05-30 08:30:23"
"496";"202";"1685435378901_pagina_la libertà del 31 maggio 2023.pdf";NULL;"NEWS";"FILE";"0";"2023-05-30 08:29:40";"2023-05-30 08:29:40"
"497";"202";"1685435418108_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-05-30 08:30:18";"2023-05-30 08:30:23"
"498";"203";"1685608385212_san_martino in rio 262023.jpeg";NULL;"NEWS";"FILE";"0";"2023-06-01 08:33:04";"2023-06-01 08:33:04"
"499";"203";"1685608423244_cop.jpg";NULL;"NEWS";"IMAGE";"0";"2023-06-01 08:33:42";"2023-06-01 10:24:04"
"501";"203";"1685608453531_slide.jpg";NULL;"NEWS";"IMAGE";"0";"2023-06-01 08:34:13";"2023-06-01 10:24:04"
"502";"203";"1685608463349_san_martino in rio 262023.jpeg";NULL;"NEWS";"IMAGE";"0";"2023-06-01 08:34:22";"2023-06-01 10:24:04"
"503";"203";"1685615039645_okcop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-06-01 10:23:58";"2023-06-01 10:24:04"
"504";"204";"1685814355207_a_tavola.jpeg";NULL;"NEWS";"IMAGE";"0";"2023-06-03 17:46:01";"2023-06-03 17:49:08"
"505";"204";"1685814480326_concerto.jpg";NULL;"NEWS";"IMAGE";"0";"2023-06-03 17:48:07";"2023-06-03 17:49:08"
"506";"204";"1685814517529_pubblico.jpg";NULL;"NEWS";"IMAGE";"0";"2023-06-03 17:48:48";"2023-06-03 17:49:08"
"507";"204";"1685814533937_volontari.jpg";NULL;"NEWS";"IMAGE";"0";"2023-06-03 17:48:57";"2023-06-03 17:49:08"
"508";"204";"1685814542354_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-06-03 17:49:03";"2023-06-03 17:49:08"
"509";"205";"1689591755939_foto3taglio.jpg";NULL;"NEWS";"IMAGE";"1";"2023-07-17 11:02:29";"2023-07-17 11:02:34"
"510";"206";"1690291226515_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-07-25 13:20:26";"2023-07-25 13:20:33"
"511";"206";"1690291276380_copertina_canzone.jpeg";NULL;"NEWS";"FILE";"0";"2023-07-25 13:21:19";"2023-07-25 13:21:19"
"512";"207";"1692944312097_copertina.jpeg";NULL;"NEWS";"FILE";"0";"2023-08-25 06:18:32";"2023-08-25 06:18:32"
"513";"207";"1692944327503_copertina.jpeg";NULL;"NEWS";"IMAGE";"0";"2023-08-25 06:18:48";"2023-08-25 06:18:55"
"514";"207";"1692944332275_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-08-25 06:18:52";"2023-08-25 06:18:55"
"515";"208";"1693237536922_newcop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-08-28 15:45:36";"2023-08-28 15:45:40"
"516";"208";"1693237567727_liveig.jpeg";NULL;"NEWS";"FILE";"0";"2023-08-28 15:46:10";"2023-08-28 15:46:10"
"517";"208";"1693237677263_copertina_bisagno.jpeg";NULL;"NEWS";"IMAGE";"0";"2023-08-28 15:47:59";"2023-08-28 15:47:59"
"518";"209";"1693239402912_livecop.jpg";NULL;"NEWS";"IMAGE";"0";"2023-08-28 16:16:42";"2023-09-09 15:56:11"
"519";"209";"1693239415174_livefb.jpeg";NULL;"NEWS";"FILE";"0";"2023-08-28 16:16:58";"2023-08-28 16:16:58"
"520";"210";"1694273166079_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-09-09 15:26:06";"2023-09-09 15:26:09"
"521";"210";"1694273174422_edo.jpg";NULL;"NEWS";"IMAGE";"0";"2023-09-09 15:26:42";"2023-09-09 15:26:42"
"522";"210";"1694273211503_paolo.jpg";NULL;"NEWS";"IMAGE";"0";"2023-09-09 15:27:11";"2023-09-09 15:27:11"
"523";"210";"1694274038237_ste.jpg";NULL;"NEWS";"IMAGE";"0";"2023-09-09 15:40:41";"2023-09-09 15:40:41"
"524";"210";"1694274055112_andrea.jpg";NULL;"NEWS";"IMAGE";"0";"2023-09-09 15:41:17";"2023-09-09 15:41:17"
"525";"210";"1694274088174_lele.jpg";NULL;"NEWS";"IMAGE";"0";"2023-09-09 15:41:53";"2023-09-09 15:41:53"
"526";"210";"1694274397576_band.jpg";NULL;"NEWS";"IMAGE";"0";"2023-09-09 15:46:51";"2023-09-09 15:46:51"
"527";"210";"1694274423569_chiostro1.jpg";NULL;"NEWS";"IMAGE";"0";"2023-09-09 15:47:07";"2023-09-09 15:47:07"
"528";"210";"1694274438130_chiostro2.jpg";NULL;"NEWS";"IMAGE";"0";"2023-09-09 15:47:22";"2023-09-09 15:47:22"
"529";"209";"1694274962896_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-09-09 15:56:03";"2023-09-09 15:56:11"
"530";"211";"1694532962975_copok.jpg";NULL;"NEWS";"IMAGE";"1";"2023-09-12 15:36:02";"2023-09-12 15:36:05"
"531";"211";"1694532973903_copertina_di frassati dono di carità.jpeg";NULL;"NEWS";"FILE";"0";"2023-09-12 15:36:17";"2023-09-12 15:36:17"
"532";"212";"1694862130210_cop.jpg";NULL;"NEWS";"IMAGE";"1";"2023-09-16 11:02:10";"2023-09-16 11:02:16"
"533";"212";"1694862142324_copertina_di frassati dono di carità.jpeg";NULL;"NEWS";"FILE";"0";"2023-09-16 11:02:27";"2023-09-16 11:02:27"
"534";"213";"1694967769114_cop1.jpg";NULL;"NEWS";"IMAGE";"1";"2023-09-17 16:22:50";"2023-09-17 16:22:52"
"535";"213";"1694967937342_copertina_ il vangelo del change management.jpg";NULL;"NEWS";"FILE";"0";"2023-09-17 16:25:38";"2023-09-17 16:25:38"
"536";"213";"1694968394326_locandina_presentazione libro lorusso  giovedì 21 settembre 2023.jpg";NULL;"NEWS";"FILE";"0";"2023-09-17 16:33:42";"2023-09-17 16:33:42"
"537";"214";"1694969980474_locandina_fb.jpeg";NULL;"NEWS";"FILE";"0";"2023-09-17 16:59:43";"2023-09-17 16:59:43"
"538";"214";"1694970309449_cop2.jpg";NULL;"NEWS";"IMAGE";"1";"2023-09-17 17:05:10";"2023-09-17 17:05:12"
